36865 197075
queda representat
queda res
queda resoldre
queda resten
queda sala
queda sector
queda segons
queda sortida
queda temporada
queda torno
queda tractant
queda veient
queda veu
queda veuen
queda vial
quinzena la
quinzena prenen_part
quinzena segona
quinzena última
realitzats desplaçaments
realitzats treballs
realitzats passos
realitzats Un_cop
realitzats mesuraments
realitzats muntatges
realitzats sanejaments
rebel·lin sigui
rebel·lin butxaques
rebutjava congrés
rebutjava posteriorment
rebutjava executiu
rebutjava Parlament
rebutjava retorn
rebutjava candidatura
rebutjava donaven
recital oferir
recital del
recital El
recital oferiran
recital edicions
recital portarà
recital destaca
recital assenyala
recital especial
recital sonaran
recital el_seu
recital primer
recital Contra_el_olvido
recital dibuixa
recital divideix
recital repassar
recital retorn
reconegut pel
reconegut disparar
reconegut matar
reconegut apoderar
reconegut avui
reconegut president
reconegut regidor
reconegut conseller
reconegut Amb
reconegut considera
reconegut falta
reconegut set
reconegut formació
reconegut assegura
reconegut germana
reconegut insistit
reconegut arribat
reconegut coronel
reconegut rebut
reconegut Generalitat
reconegut advertit
reconegut arquitecte
reconegut Alberto_Fernández_Díaz
reconegut Gavaldá
reconegut Ha
reconegut Jové
reconegut Jutjat_Social
reconegut Marsal
reconegut Moragas
reconegut Paul_Bley
reconegut Pomés
reconegut Posada
reconegut Sanitat
reconegut Tot_i
reconegut Tot_i_així
reconegut Tribunal_Superior_de_Justícia_de_Catalunya
reconegut Volem
reconegut acceptat
reconegut admet
reconegut afavorit
reconegut afirmat
reconegut així_mateix
reconegut al·legar
reconegut anàlisi
reconegut arribarien
reconegut cap
reconegut clarament
reconegut coincidit
reconegut confia
reconegut confiat
reconegut constitucionalment
reconegut dedicat
reconegut dificultats
reconegut dret
reconegut eficaç
reconegut empresari
reconegut errades
reconegut fallar
reconegut faltar
reconegut fets
reconegut ho
reconegut imputat
reconegut indicat
reconegut interès
reconegut malgrat_que
reconegut parlamentari
reconegut pateix
reconegut perits
reconegut pertinença
reconegut precisat
reconegut presenten
reconegut prèviament
reconegut revelar
reconegut sabia
reconegut sorpresa
reconegut suïcidi
reconegut tot
reconegut tracta
reconegut treballat
reconèixer subratlla
reconèixer secretari
reconèixer proclamar
reconèixer suposar
reconèixer rebaixar
reconèixer personatges
reconèixer la
reconèixer propostes
reconèixer construït
reconèixer segons
reconèixer president
reconèixer regidor
reconèixer conseller
reconèixer tingut
reconèixer aprofitar
reconèixer Manresa
reconèixer acusat
reconèixer obligat
reconèixer qualificar
reconèixer titular
reconèixer metge
reconèixer afirmar
reconèixer Això
reconèixer provocat
reconèixer Borrell
reconèixer Brugués
reconèixer Caixa
reconèixer Ell
reconèixer Festival
reconèixer Generalitat
reconèixer Gianni_Agnelli
reconèixer He
reconèixer Malgrat
reconèixer No_obstant
reconèixer Quebec
reconèixer Sant_Pare
reconèixer Schumacher
reconèixer Sergio
reconèixer Tot_i
reconèixer afavoreix
reconèixer agricultor
reconèixer així
reconèixer amb_l'_objectiu_de
reconèixer assumir
reconèixer augurar
reconèixer canviat
reconèixer cimera
reconèixer colors
reconèixer comparèixer
reconèixer cossos
reconèixer delegat
reconèixer discernir
reconèixer diverses
reconèixer eludit
reconèixer entrenador
reconèixer especificitat
reconèixer facilitaria
reconèixer fets
reconèixer fita
reconèixer fàcilment
reconèixer gaire
reconèixer garanteix
reconèixer ho
reconèixer insistir
reconèixer lluita
reconèixer pare
reconèixer premiar
reconèixer preocupen
reconèixer rebut
reconèixer respon
reconèixer seleccionador
reconèixer significat
reconèixer subdelegat
reconèixer suposava
reconèixer supremacia
reconèixer tasca
reconèixer tothom
reconèixer trajectòria
reconèixer treball
reconèixer treballat
reconèixer tribunal
reconèixer veu
reconèixer vicepresident
recorren territori
recorren si
recorren acusacions
recorren Països
recorren augmentin
remodelat Associació_de_Diabètics_de_Catalunya
remodelat funicular
remodelat any_1997
remodelat totalment
res preveure
res sortir
res vendre
res sinó
res obtenir
res De
res hagi
res sigui
res interroguen
res ADSL
res a_veure
res assembli
res avorrit
res cobrat
res compartit
res debatut
res decidirà
res descartar
res dimiteixi
res diré
res en_concret
res entès
res especial
res faltava
res general
res guanya
res impedirà
res intent
res llegit
res millorat
res passi
res pinta
res pinten
res preparat
res proposat
res sorprengui
res teníem
res tinguessin
res traurem
resol els
resol temes
resol situació
resol acte
resol si
resol torni
respecte crescut
respecte El
respecte apareix
respecte fotografia
respecte mereix
respecte el_seu
respecte mostrat
respecte dret
respecte comprensió
respecte any_2002
respecte jugador
respecte afecte
respecte consideració
respecte enemistat
respecte escrupolós
respecte impliqui
respecte incorpori
respecte institucional
respecte legislació
respecte mereixés
respecte màxim
respecte prevaler
respecte reclamació
respecte ritme
resulta faci
resulta convèncer
resulta publicar
resulta agrair
resulta del
resulta els
resulta assenyalar
resulta afegeixen
resulta interessa
resulta recordar
resulta aconsegueix
resulta marc
resulta altre
resulta ens
resulta ferit
resulta si
resulta inevitable
resulta pensen
resulta Lluny
resulta Si
resulta Tot_i_així
resulta atractiva
resulta estrany
resulta familiar
resulta impossible
resulta inhòspit
resulta moren
resulta multioferta
resulta parlem
resulta pena
resulta perdi
resulta permanència
resulta pronòstic
resultat pel
resultat milions
resultat obtenir
resultat tenir
resultat augmentar
resultat incrementar
resultat del
resultat donat
resultat 1-0
resultat 6.076
resultat Altadis
resultat Antoni_Juanals
resultat Com_a
resultat Dins
resultat El
resultat Iban_M._M.
resultat L'_orina_en_funció_de_l'_alimentació
resultat afectats
resultat altre
resultat alumna
resultat assumit
resultat augmenta
resultat avui
resultat beneficioses
resultat bon
resultat cap
resultat com_a_conseqüència_de
resultat condiciona
resultat conductor
resultat considerant
resultat consolidat
resultat dolent
resultat donar_lloc
resultat edificis
resultat el_nostre
resultat electoral
resultat empleat
resultat en_funció_del
resultat espera
resultat expressa
resultat ferida
resultat ferit
resultat ferits
resultat final
resultat finalista
resultat gran
resultat il·lès
resultat incert
resultat mal
resultat malgrat
resultat mantenia
resultat millor
resultat mort
resultat net
resultat ocupants
resultat pau
resultat persona
resultat precipitar
resultat quin
resultat real
resultat reelegits
resultat respecti
resultat resultar
resultat revelat
resultat segons
resultat suficient
resultat suggereix
resultat tindrem
resultat tingut
resultat traslladat
resultat trauria
resultat tret
resultat vinculat
sentir fan
sentir sortir
sentir decidir
sentir destruir
sentir Era
sentir Es
sentir Vaig
sentir artistes
sentir avançar
sentir ciutadans
sentir cofois
sentir coincidint
sentir cridava
sentir crits
sentir curiositat
sentir deia
sentir dona
sentir ens
sentir euro
sentir falta
sentir fins_al_punt_que
sentir gran
sentir horror
sentir identificats
sentir la
sentir molesta
sentir passant
sentir patir
sentir puguin
sentir retorn
sentir situacions
sentir soroll
sentir superior
sentir tret
sentir trigarà
serveix entre
serveix els
serveix telèfon
serveix porta
serveix programa
serveix visita
serveix això
serveix fomentar
serveix Igual
serveix estem
serveix organitza
serveix Cassola_de_Tros
serveix Habitualment
serveix carteta
serveix comanda
serveix consolida
serveix diàmetre
serveix empleat
serveix institució
serveix lli
serveix política
serveix si
socialistes presentar
socialistes recorden
socialistes entre
socialistes renovar
socialistes carregar
socialistes incrementat
socialistes els
socialistes estan
socialistes Els
socialistes diputats
socialistes segons
socialistes estiguin
socialistes esperen
socialistes ajuntaments
socialistes entrat
socialistes defensen
socialistes diuen
socialistes fonts
socialistes valors
socialistes molts
socialistes abandonat
socialistes ministres
socialistes alcaldes
socialistes salvaran
socialistes nacionalistes
socialistes opten
socialistes catalans
socialistes NI
socialistes regidors
socialistes republicans
socialistes coneixen
socialistes comunistes
socialistes dirigents
socialistes eurodiputats
socialistes grups
socialistes populars
socialistes Populars
socialistes Sindicalistes
socialistes articular
socialistes avantatjarien
socialistes avisa
socialistes bascos
socialistes bloquejar
socialistes confiïn
socialistes conservadors
socialistes dediquin
socialistes democristians
socialistes excompanys
socialistes exdirigents
socialistes fet_servir
socialistes gestions
socialistes guanyen
socialistes guipuscoans
socialistes independentistes
socialistes independents
socialistes irritar
socialistes militants
socialistes oposaran
socialistes planten_cara
socialistes precisen
socialistes presentaran
socialistes salmantins
socialistes senten
socialistes sinó_també
socialistes sol·licitaran
socialistes targarins
sol·licitar pagar
sol·licitar decidir
sol·licitar Ajuntament_de_Badalona
sol·licitar Ajuntament_de_Sant_Antoni_de_Vilamajor
sol·licitar ERC
sol·licitar Per_exemple
sol·licitar a_partir_de
sol·licitar a_través_del
sol·licitar abstinguin
sol·licitar accions
sol·licitar així
sol·licitar ajudes
sol·licitar ajuntaments
sol·licitar allí
sol·licitar aportessin
sol·licitar cita
sol·licitar contribuents
sol·licitar dades
sol·licitar devolucions
sol·licitar dictamen
sol·licitar documentació
sol·licitar duresa
sol·licitar extradició
sol·licitar facultatiu
sol·licitar fitxer
sol·licitar importació
sol·licitar increment
sol·licitar indicant
sol·licitar indult
sol·licitar informació
sol·licitar informe
sol·licitar inversors
sol·licitar justificat
sol·licitar menció
sol·licitar metge
sol·licitar per_tal_de
sol·licitar permís
sol·licitar plantegi
sol·licitar presència
sol·licitar programa
sol·licitar pronunciés
sol·licitar represa
sol·licitar reunió
sol·licitar subvenció
sortir donar
sortir tallar
sortir anar
sortir 19_d'_agost
sortir 19_de_març_de_1998
sortir CiU
sortir Com_que
sortir Consell_de_Ministres_d'_Agricultura_europeus
sortir De
sortir Entre
sortir Fi
sortir Fox
sortir Olaizola
sortir acompanyat
sortir acord
sortir airós
sortir alguns
sortir alumnes
sortir any
sortir apostar
sortir ara_mateix
sortir asseure
sortir assumptes
sortir autocars
sortir beneficiades
sortir campió
sortir cap_al
sortir complert
sortir complir
sortir conductors
sortir consideren
sortir declarat
sortir del
sortir denúncies
sortir des_de
sortir desesperar
sortir disposats
sortir diu
sortir diumenge
sortir donada
sortir ella
sortir entrar
sortir expectant
sortir farmàcies
sortir idees
sortir iniciatives
sortir jugadors
sortir llançar
sortir llepant
sortir lloc
sortir m_._16
sortir mentre_que
sortir miners
sortir nen
sortir nens
sortir per_sobre
sortir per_tal_que
sortir perden
sortir premiat
sortir presos
sortir previsiblement
sortir projectat
sortir provocar
sortir pujar
sortir reaccionar
sortir recordat
sortir reforçada
sortir reforçat
sortir rematada
sortir requeria
sortir sans
sortir segrestador
sortir selecció
sortir sentit
sortir temes
sortir tot_i_que
sortir travessar
sortir tret
sortir trobar
sortir turisme
sortir vaig
sortir vaixell
sortir vehicle
sortir volia
sortir xicot
sota vist
sota graus
sota actuar
sota coordinar
sota conduir
sota abandonar
sota edifici
sota línies
sota des_de
sota quilòmetres
sota llocs
sota estan
sota sortida
sota celebrarà
sota edició
sota troben
sota apareix
sota producció
sota publicat
